Time (s),CH1_Voltage (V),CH2_Voltage (V),CH3_Voltage (V),CH4_Voltage (V)
0.0,50.0,0.0,0.0,2.0
0.0004,50.0,0.0,0.0,2.0
0.0008,50.0,2.0,0.0,2.0
0.0012000000000000001,50.0,0.0,0.0,2.0
0.0016,50.0,0.0,0.0,2.0
0.002,50.0,0.0,0.0,2.0
0.0024000000000000002,50.0,0.0,0.0,2.0
0.0028,50.0,0.0,0.0,2.0
0.0032,50.0,0.0,0.0,2.0
0.0036000000000000003,50.0,0.0,0.0,2.0
0.004,50.0,0.0,0.0,2.0
0.0044,50.0,0.0,0.0,2.0
0.0048000000000000004,50.0,0.0,0.0,2.0
0.005200000000000001,50.0,0.0,0.0,2.0
0.0056,50.0,0.0,0.0,2.0
0.006,50.0,2.0,0.0,2.0
0.0064,50.0,0.0,0.0,2.0
0.0068000000000000005,50.0,0.0,0.0,2.0
0.007200000000000001,50.0,0.0,0.0,2.0
0.0076,50.0,2.0,0.0,2.0
0.008,50.0,0.0,0.0,2.0
0.008400000000000001,48.0,0.0,0.0,2.0
0.0088,50.0,0.0,0.0,2.0
0.0092,50.0,2.0,0.0,2.0
0.009600000000000001,50.0,0.0,0.0,2.0
0.01,50.0,0.0,0.0,2.0
0.010400000000000001,50.0,0.0,0.0,2.0
0.0108,50.0,0.0,0.0,2.0
0.0112,50.0,0.0,0.0,2.0
0.011600000000000001,50.0,0.0,0.0,2.0
0.012,50.0,0.0,0.0,2.0
0.012400000000000001,50.0,0.0,0.0,2.0
0.0128,50.0,0.0,0.0,2.0
0.0132,50.0,0.0,2.0,2.0
0.013600000000000001,50.0,0.0,2.0,2.0
0.014,50.0,0.0,0.0,2.0
0.014400000000000001,50.0,0.0,0.0,2.0
0.0148,50.0,0.0,2.0,2.0
0.0152,50.0,0.0,0.0,2.0
0.015600000000000001,50.0,0.0,0.0,2.0
0.016,50.0,0.0,0.0,2.0
0.0164,50.0,0.0,0.0,2.0
0.016800000000000002,50.0,0.0,0.0,2.0
0.0172,50.0,0.0,0.0,0.0
0.0176,50.0,0.0,0.0,2.0
0.018000000000000002,50.0,0.0,0.0,2.0
0.0184,50.0,0.0,0.0,2.0
0.0188,50.0,0.0,0.0,2.0
0.019200000000000002,50.0,0.0,2.0,2.0
0.0196,50.0,0.0,0.0,2.0
0.02,50.0,0.0,0.0,2.0
0.0204,50.0,0.0,0.0,2.0
0.020800000000000003,50.0,0.0,0.0,2.0
0.0212,50.0,0.0,0.0,2.0
0.0216,48.0,0.0,0.0,2.0
0.022000000000000002,50.0,0.0,0.0,2.0
0.0224,50.0,0.0,0.0,2.0
0.0228,50.0,0.0,0.0,2.0
0.023200000000000002,48.0,2.0,0.0,2.0
0.0236,48.0,0.0,0.0,2.0
0.024,50.0,0.0,0.0,0.0
0.0244,50.0,0.0,0.0,2.0
0.024800000000000003,50.0,0.0,0.0,2.0
0.0252,50.0,0.0,0.0,2.0
0.0256,50.0,2.0,0.0,2.0
0.026000000000000002,50.0,0.0,0.0,2.0
0.0264,50.0,2.0,0.0,2.0
0.0268,50.0,0.0,0.0,2.0
0.027200000000000002,50.0,0.0,0.0,2.0
0.027600000000000003,50.0,0.0,0.0,2.0
0.028,0.0,2.0,2.0,2.0
0.0284,0.0,0.0,0.0,0.0
0.028800000000000003,0.0,0.0,0.0,2.0
0.0292,0.0,0.0,0.0,2.0
0.0296,0.0,0.0,0.0,2.0
0.030000000000000002,0.0,0.0,0.0,2.0
0.0304,2.0,2.0,0.0,2.0
0.0308,0.0,0.0,0.0,2.0
0.031200000000000002,0.0,0.0,2.0,2.0
0.0316,0.0,0.0,0.0,2.0
0.032,0.0,0.0,0.0,2.0
0.0324,0.0,0.0,0.0,2.0
0.0328,0.0,0.0,0.0,2.0
0.0332,0.0,0.0,0.0,2.0
0.033600000000000005,0.0,0.0,0.0,2.0
0.034,2.0,0.0,0.0,2.0
0.0344,0.0,0.0,0.0,2.0
0.034800000000000005,2.0,0.0,0.0,2.0
0.0352,0.0,0.0,0.0,2.0
0.0356,0.0,0.0,0.0,2.0
0.036000000000000004,0.0,0.0,0.0,2.0
0.0364,0.0,2.0,0.0,2.0
0.0368,0.0,0.0,0.0,2.0
0.037200000000000004,0.0,0.0,0.0,2.0
0.0376,0.0,0.0,0.0,2.0
0.038,0.0,0.0,0.0,2.0
0.038400000000000004,0.0,0.0,0.0,2.0
0.0388,0.0,0.0,0.0,2.0
0.0392,0.0,0.0,0.0,2.0
0.0396,0.0,0.0,0.0,2.0
0.04,0.0,0.0,0.0,2.0
0.040400000000000005,0.0,32.0,0.0,2.0
0.0408,0.0,32.0,0.0,2.0
0.0412,0.0,32.0,0.0,2.0
0.041600000000000005,0.0,32.0,0.0,2.0
0.042,0.0,34.0,0.0,2.0
0.0424,0.0,32.0,0.0,2.0
0.042800000000000005,0.0,32.0,0.0,2.0
0.0432,0.0,34.0,0.0,2.0
0.0436,0.0,32.0,0.0,2.0
0.044000000000000004,0.0,32.0,0.0,2.0
0.0444,0.0,32.0,0.0,2.0
0.0448,0.0,34.0,0.0,2.0
0.045200000000000004,0.0,34.0,0.0,2.0
0.0456,0.0,34.0,0.0,2.0
0.046,0.0,32.0,0.0,2.0
0.046400000000000004,0.0,32.0,0.0,2.0
0.0468,0.0,32.0,0.0,2.0
0.0472,0.0,32.0,0.0,2.0
0.0476,0.0,34.0,2.0,34.0
0.048,0.0,34.0,0.0,34.0
0.048400000000000006,0.0,32.0,0.0,34.0
0.0488,0.0,34.0,0.0,34.0
0.0492,0.0,32.0,0.0,34.0
0.049600000000000005,0.0,32.0,2.0,34.0
0.05,0.0,32.0,0.0,34.0
0.0504,0.0,34.0,0.0,34.0
0.050800000000000005,2.0,32.0,0.0,34.0
0.0512,0.0,32.0,0.0,34.0
0.0516,0.0,32.0,0.0,34.0
0.052000000000000005,0.0,34.0,0.0,34.0
0.0524,0.0,32.0,0.0,34.0
0.0528,0.0,34.0,0.0,34.0
0.053200000000000004,0.0,32.0,0.0,34.0
0.0536,0.0,32.0,0.0,34.0
0.054,0.0,34.0,0.0,34.0
0.054400000000000004,0.0,32.0,0.0,34.0
0.0548,0.0,32.0,0.0,34.0
0.055200000000000006,0.0,32.0,0.0,34.0
0.055600000000000004,0.0,32.0,0.0,34.0
0.056,0.0,34.0,0.0,34.0
0.056400000000000006,0.0,34.0,0.0,34.0
0.0568,0.0,32.0,0.0,34.0
0.0572,0.0,34.0,0.0,34.0
0.057600000000000005,0.0,34.0,0.0,34.0
0.058,0.0,32.0,0.0,34.0
0.0584,0.0,32.0,2.0,34.0
0.058800000000000005,0.0,32.0,0.0,34.0
0.0592,0.0,32.0,0.0,34.0
0.0596,0.0,32.0,0.0,34.0
0.060000000000000005,0.0,34.0,2.0,34.0
0.0604,0.0,32.0,0.0,34.0
0.0608,0.0,32.0,0.0,34.0
0.061200000000000004,0.0,32.0,0.0,34.0
0.0616,0.0,34.0,0.0,34.0
0.062,0.0,34.0,0.0,34.0
0.062400000000000004,2.0,34.0,2.0,34.0
0.06280000000000001,0.0,34.0,0.0,34.0
0.0632,0.0,32.0,0.0,34.0
0.0636,2.0,34.0,0.0,34.0
0.064,0.0,32.0,0.0,34.0
0.0644,0.0,34.0,0.0,34.0
0.0648,0.0,32.0,0.0,34.0
0.06520000000000001,0.0,32.0,0.0,34.0
0.0656,0.0,34.0,0.0,34.0
0.066,0.0,32.0,0.0,34.0
0.0664,0.0,32.0,0.0,34.0
0.0668,0.0,32.0,0.0,34.0
0.06720000000000001,0.0,34.0,0.0,34.0
0.06760000000000001,0.0,32.0,0.0,34.0
0.068,0.0,32.0,0.0,34.0
0.0684,0.0,32.0,0.0,34.0
0.0688,0.0,34.0,0.0,34.0
0.0692,2.0,32.0,0.0,34.0
0.06960000000000001,0.0,32.0,0.0,34.0
0.07,0.0,32.0,0.0,34.0
